"fec_info","codigo_tipo_persona","segmento","categoria","saldo_medio_total","saldo_medio_vista","saldo_medio_plazo","num_clientes"
202301,J,WEALTH MANAGEMENT,C,881182930.0527077,276802027.811985,604380902.2602539,110
202305,J,WEALTH MANAGEMENT,C,646841408.0575218,284811721.64331627,362029693.32515526,132
202309,J,WEALTH MANAGEMENT,C,214893149.1732208,44263909.78071898,170629239.33006287,125
202401,J,WEALTH MANAGEMENT,C,789571241.5377305,338257474.3884384,451313767.6229248,121
202302,J,WEALTH MANAGEMENT,D,1382256671.9093888,132826179.44798583,1249430493.284462,173
202306,J,WEALTH MANAGEMENT,D,1947690496.1650958,77881969.46571685,1869808524.6886978,165
202310,J,WEALTH MANAGEMENT,D,2227077154.6077957,252318016.52313995,1974759137.4816895,136
202402,J,WEALTH MANAGEMENT,D,608521743.2159119,150731889.56271362,457789853.49383545,114
202304,J,WEALTH MANAGEMENT,Inactivos,5978412.5,0.0,5978412.5,1
202308,J,WEALTH MANAGEMENT,Inactivos,23711.69921875,0.0,23711.69921875,1
202312,J,WEALTH MANAGEMENT,Inactivos,5639.10986328125,0.0,5639.10986328125,1
202404,J,WEALTH MANAGEMENT,Inactivos,4105.14013671875,0.0,4105.14013671875,1
202304,J,EMPRESAS,A,34046191066.992893,21679849846.100094,12366341297.41805,7793
202308,J,EMPRESAS,A,35590403755.0683,23268336035.026527,12322067682.551508,7840
202312,J,EMPRESAS,A,35598439599.45934,22624241884.028095,12974197813.456491,7514
202404,J,EMPRESAS,A,38163461066.46609,24585105068.05525,13578356038.765198,8189
202301,J,EMPRESAS,B,44490445289.56732,27484833730.715187,17005611650.678738,7382
202305,J,EMPRESAS,B,46330054398.937256,29676867912.99023,16653186385.097824,7472
202309,J,EMPRESAS,B,50160922205.793785,30883934830.946983,19276987240.186768,7666
202401,J,EMPRESAS,B,49967195637.516174,31971403581.13774,17995792087.122818,7709
202302,J,EMPRESAS,C,24560967249.729294,15025093891.479656,9535873358.00692,6482
202306,J,EMPRESAS,C,17390129270.45401,12735003172.877838,4655126082.857666,6583
202310,J,EMPRESAS,C,25203556828.763653,17567478830.614456,7636078187.3540535,6547
202402,J,EMPRESAS,C,22188079144.971024,15786377776.447693,6401701341.210081,6628
202303,J,EMPRESAS,D,54420194155.571945,37010373486.20332,17409820583.07736,7138
202307,J,EMPRESAS,D,51714084357.11767,38994943489.24634,12719140908.071129,6675
202311,J,EMPRESAS,D,57197903000.15697,40296784652.07068,16901118330.243286,6771
202403,J,EMPRESAS,D,52109928492.45887,36363200207.9548,15746728307.972954,6725
202301,J,EMPRESAS,Inactivos,85813298.94066663,85177938.08931775,635360.851348877,514
202305,J,EMPRESAS,Inactivos,58198196.33822449,57540814.412656866,657381.925567627,486
202309,J,EMPRESAS,Inactivos,26798817.348900527,26503675.636223525,295141.71267700195,424
202401,J,EMPRESAS,Inactivos,16515369.008259019,16497381.727710923,17987.280548095703,384
202303,J,GLOBAL TRANSACTION BANKING,A,23977518889.373764,18129304230.427963,5848214468.824219,793
202307,J,GLOBAL TRANSACTION BANKING,A,25086533852.696228,17403344811.963318,7683189059.655762,861
202311,J,GLOBAL TRANSACTION BANKING,A,17285647098.281883,11079821605.708702,6205825483.367126,947
202403,J,GLOBAL TRANSACTION BANKING,A,23435315199.423088,17009374560.523643,6425940592.078125,1014
202304,J,GLOBAL TRANSACTION BANKING,B,21757369545.26151,15398837483.732462,6358531898.484375,807
202308,J,GLOBAL TRANSACTION BANKING,B,24445168506.973972,18277807231.26108,6167361289.579102,862
202312,J,GLOBAL TRANSACTION BANKING,B,26862666495.498894,20524792145.913445,6337874353.640625,755
202404,J,GLOBAL TRANSACTION BANKING,B,29751962380.873634,22419395318.322853,7332566997.212891,684
202301,J,GLOBAL TRANSACTION BANKING,C,6488312625.931131,5367563252.660379,1120749384.4379883,727
202305,J,GLOBAL TRANSACTION BANKING,C,7820354560.976952,6831954004.240623,988400541.796875,675
202309,J,GLOBAL TRANSACTION BANKING,C,9129823540.462591,7632390241.74191,1497433305.1757812,649
202401,J,GLOBAL TRANSACTION BANKING,C,8756644857.179829,7472563581.170767,1284081267.71875,631
202302,J,GLOBAL TRANSACTION BANKING,D,24434469328.017773,21724630496.219524,2709838787.5760803,695
202306,J,GLOBAL TRANSACTION BANKING,D,23062212275.700768,18337407514.009827,4724804665.897461,696
202310,J,GLOBAL TRANSACTION BANKING,D,30140568858.998283,20530460147.229546,9610108768.402344,631
202402,J,GLOBAL TRANSACTION BANKING,D,34156310080.308968,26642147087.69483,7514162829.837891,674
202304,J,GLOBAL TRANSACTION BANKING,Inactivos,33053.21875,33053.21875,0.0,1
202308,J,GLOBAL TRANSACTION BANKING,Inactivos,31456.720703125,31456.720703125,0.0,1
202312,J,GLOBAL TRANSACTION BANKING,Inactivos,30886.529296875,30886.529296875,0.0,1
202404,J,GLOBAL TRANSACTION BANKING,Inactivos,29288.2890625,29288.2890625,0.0,1
202303,J,INSTITUCIONES,A,30447032584.451126,23798134945.684036,6648897612.404083,1199
202307,J,INSTITUCIONES,A,48616443605.30516,37439724710.52192,11176718881.41983,1286
202311,J,INSTITUCIONES,A,51098343605.49814,41569636357.088264,9528707267.584305,1256
202403,J,INSTITUCIONES,A,41217163374.52428,32140346829.875328,9076816527.064545,1229
202304,J,INSTITUCIONES,B,28274745750.0039,22951076276.62172,5323669401.519699,1229
202308,J,INSTITUCIONES,B,20967835315.827587,15887637653.47589,5080197675.221611,1240
202312,J,INSTITUCIONES,B,23252206622.6535,19588422405.955692,3663784235.5950775,1082
202404,J,INSTITUCIONES,B,30465712565.53536,25528565496.529766,4937147144.421684,1178
202301,J,INSTITUCIONES,C,9679392381.282816,8580079710.44647,1099312668.1441183,1149
202305,J,INSTITUCIONES,C,13261733844.835917,10843406755.070002,2418327101.358204,1132
202309,J,INSTITUCIONES,C,22286129746.994007,20091724956.948147,2194404787.6885605,1112
202401,J,INSTITUCIONES,C,15837423565.08602,13975493018.954702,1861930526.0220947,1060
202302,J,INSTITUCIONES,D,44427921829.67943,40877701757.500114,3550220030.6288757,1073
202306,J,INSTITUCIONES,D,51092320968.58306,46425073703.639534,4667247279.589844,1161
202310,J,INSTITUCIONES,D,40780331730.25368,32162984086.76322,8617347704.956543,1112
202402,J,INSTITUCIONES,D,24152499282.668232,19351652033.93019,4800847273.983398,1003
202304,J,INSTITUCIONES,Inactivos,73694474.16551886,73686340.77538215,8133.39013671875,116
202308,J,INSTITUCIONES,Inactivos,147784359.49487635,145769784.6735873,2014574.9150390625,92
202312,J,INSTITUCIONES,Inactivos,12263161.60019255,12254415.319919113,8746.2802734375,66
202404,J,INSTITUCIONES,Inactivos,751594.639047537,742511.8587740995,9082.7802734375,55
202301,J,PARTICULARES,Sin Categoria,37052306.346450925,6897237.955215573,30155068.391601562,46
202305,J,PARTICULARES,Sin Categoria,40249656.53693318,8398002.206244707,31851654.331054688,35
202309,J,PARTICULARES,Sin Categoria,43670167.36000657,10069520.08205247,33600647.27832031,31
202401,J,PARTICULARES,Sin Categoria,47969111.42411637,12613641.837568521,35355469.5859375,39
202304,J,PYMES,A,18711695338.874477,18026424460.59945,685270878.0492773,36111
202308,J,PYMES,A,21274394164.145348,20526116179.124073,748277981.621129,36589
202312,J,PYMES,A,18670835829.32319,17915441157.527836,755394670.981432,34970
202404,J,PYMES,A,17963942635.312206,17256718114.91282,707224520.807251,36709
202301,J,PYMES,B,17182940091.462536,16787656655.694382,395283432.7979002,33122
202305,J,PYMES,B,17408880752.8018,17037073772.150236,371806976.8329549,34124
202309,J,PYMES,B,18563203585.588886,18216054887.291313,347148703.1866112,34244
202401,J,PYMES,B,18963171306.253807,18685736823.935493,277434481.86704636,34117
202302,J,PYMES,C,14924999887.61703,14661554270.053102,263445621.96342492,32429
202306,J,PYMES,C,15073610655.074791,14806680785.68362,266929870.10095596,32483
202310,J,PYMES,C,16801584311.829502,16349149328.854645,452434981.3540466,32702
202402,J,PYMES,C,13689846583.26599,13468767389.483519,221079192.81184,33107
202303,J,PYMES,D,29619319312.4039,29154109382.544918,465209914.6063385,32248
202307,J,PYMES,D,27544466659.31443,27151362223.5391,393104437.5810449,31148
202311,J,PYMES,D,29679925828.27021,29245145396.545113,434780438.53176135,32522
202403,J,PYMES,D,29991064372.010403,29587602023.390934,403462345.64992523,32186
202301,J,PYMES,Inactivos,94968.130859375,94968.130859375,0.0,5
202305,J,PYMES,Inactivos,26320.25,26320.25,0.0,1
202401,J,PYMES,Inactivos,7335.6201171875,7335.6201171875,0.0,1
202301,J,RESTO,Sin Categoria,1168203237.3043718,1168203237.3043718,0.0,91
202305,J,RESTO,Sin Categoria,1081868471.9356127,1081868471.9356127,0.0,91
202309,J,RESTO,Sin Categoria,1045451036.6296618,1045027508.6296618,423530.96875,94
202401,J,RESTO,Sin Categoria,1179722434.2055104,1027810914.4555101,151911519.40625,92
202304,J,WEALTH MANAGEMENT,A,1753634352.4176788,234931922.95936584,1518702429.2426758,148
202308,J,WEALTH MANAGEMENT,A,1846625174.7791967,427969972.5877905,1418655202.1826172,153
202312,J,WEALTH MANAGEMENT,A,1514802191.503952,470454641.96461487,1044347549.8191223,162
202404,J,WEALTH MANAGEMENT,A,1418552473.08609,130873360.17202759,1287679116.859375,138
202301,J,WEALTH MANAGEMENT,B,630085154.2838838,240602605.08376098,389482563.55168533,114
202305,J,WEALTH MANAGEMENT,B,348901142.80442214,143734959.58346343,205166183.2209587,130
202309,J,WEALTH MANAGEMENT,B,856517354.137388,390782183.3715799,465735156.8925781,126
202401,J,WEALTH MANAGEMENT,B,869519578.991256,187366213.90922475,682153375.9746094,137
202302,J,WEALTH MANAGEMENT,C,416292962.17681885,38981053.253852844,377311907.8345871,111
202306,J,WEALTH MANAGEMENT,C,547425842.170749,287112456.26344603,260313383.87019348,117
202310,J,WEALTH MANAGEMENT,C,508951484.9639141,292742877.1342613,216208607.5562153,129
202402,J,WEALTH MANAGEMENT,C,1002664984.3454468,229867904.32689208,772797093.2597656,128
202303,J,WEALTH MANAGEMENT,D,1330141946.6416047,153753546.3036148,1176388397.617653,171
202307,J,WEALTH MANAGEMENT,D,2386138776.1329956,149555932.61340332,2236582841.2078857,153
202311,J,WEALTH MANAGEMENT,D,1134062808.0489795,260441520.31619143,873621288.1375732,132
202403,J,WEALTH MANAGEMENT,D,770704283.6572571,527637766.4777756,243066517.3694229,121
202301,J,WEALTH MANAGEMENT,Inactivos,6220336.5,0.0,6220336.5,1
202305,J,WEALTH MANAGEMENT,Inactivos,2587222.25,0.0,2587222.25,1
202309,J,WEALTH MANAGEMENT,Inactivos,24466.8203125,0.0,24466.8203125,1
202401,J,WEALTH MANAGEMENT,Inactivos,16763.0390625,0.0,16763.0390625,1
